,track.id,track.popularity,playlist.id,playlist.name,danceability,energy,acousticness,instrumentalness,liveness,valence
0,3rj0b3LZ1nDH3Ok5qiJ0wK,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.434,0.542,0.198,1.68e-06,0.555,0.478
1,11M65eBc6Nn2Xz4sSqp74t,64,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.719,0.663,0.0664,0.000328,0.327,0.379
2,1dXTFknh7iKkCKUAvkoN71,61,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.657,0.675,0.0563,0.0,0.451,0.291
3,0H5tubrS0IuLTuqvNDQSiU,57,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.735,0.584,0.477,1.18e-05,0.16,0.423
4,3VGJcyguewRfIS9WfKRHuM,34,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.742,0.818,0.0151,1.34e-05,0.126,0.774
5,7bHvccLIQywLbjaUjJRLye,18,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.778,0.473,0.298,0.0,0.228,0.678
6,2cLYMeNcfLgCbhxKKyfOme,59,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.786,0.851,0.211,0.0,0.0757,0.58
7,1jdYgNwQCvGxLBXtTGeX8d,37,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.765,0.346,0.603,0.0,0.0936,0.581
8,68EmYCU8qFdwLrDBajE8A6,24,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.556,0.445,0.346,2.25e-05,0.112,0.67
9,73z3wbfBE0SvMurARjGU1q,34,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.77,0.663,0.0606,2.51e-06,0.148,0.66
10,22aKqbbdS2OIo2kTeL4aA0,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.537,0.471,0.664,0.0,0.124,0.605
11,1hNmQc9kFq67hSxA92ODcE,66,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.531,0.716,0.729,0.0,0.645,0.428
12,05HJPD3XmvELk1XkUHESk7,21,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.775,0.487,0.0327,0.0,0.191,0.264
13,5V6m4JbydjZ4nZPCNh3Ja5,25,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.693,0.517,0.255,0.0,0.197,0.396
14,6uXqztz9XSCYu8VCwBjqfs,39,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.614,0.562,0.0129,0.0,0.205,0.47
15,1XXQcB1zomIbxVqDxAaoZE,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.806,0.288,0.364,3.75e-06,0.108,0.462
16,5snzqLHHfC3PDChIta6ykf,30,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.595,0.424,0.202,0.014,0.135,0.103
17,03w45P2Br5z0Y4kyvhTKlh,61,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.615,0.689,0.178,0.0,0.117,0.523
18,3PpqHTygYCraYl4KfNfA9p,43,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.323,0.828,0.48,0.000563,0.296,0.477
19,25PSYKCaE27qE1gjhDv6BA,42,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.667,0.61,0.0689,0.0,0.556,0.878
20,3zdVa9wy2Cq4dNUwQkSNne,40,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.701,0.614,0.319,0.0,0.157,0.663
21,5gHP2viX3WlMYjyhvOiv8B,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.714,0.556,0.085,0.00343,0.235,0.786
22,3ILta8SPlsWdOueRYzc5mL,58,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.483,0.564,0.577,2.19e-05,0.103,0.414
23,5xv5BACssnE79f9jmYOZ3z,21,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.499,0.383,0.781,0.000223,0.122,0.338
24,1veReHjJIxYAuKDXTr1p5T,23,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.743,0.742,0.382,0.0017,0.103,0.616
25,1e24wk42udtaqRbDDL5kU9,30,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.736,0.578,0.031,0.0,0.0903,0.676
26,2Iwr7RPfSZcuEljEI2yfR4,34,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.707,0.602,0.548,0.0,0.109,0.549
27,55XKT8nyvkb4YlaxdrMrBq,35,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.584,0.381,0.75,0.0,0.146,0.517
28,43N5BJj7Ef4TYtiyR6CVRt,60,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.479,0.671,0.158,0.0,0.102,0.276
29,3xtpmnD2irzYmQXNhmACDQ,30,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.767,0.789,0.0931,0.000862,0.104,0.536
30,6xGlBUxlWB6BTUIB3AYrTw,38,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.42,0.624,0.613,0.000283,0.108,0.434
31,2xmkr6aeNhG9QW1ecoGYl8,31,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.543,0.751,0.673,0.0,0.169,0.506
32,0YP0bLc16LOCaxM7OITvpI,32,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.631,0.652,0.0383,0.0,0.0984,0.806
33,5SV29vXmmcAiRY8mEkXvFo,22,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.597,0.63,0.541,1.97e-06,0.161,0.424
34,1bDoLDft3BkmF92EMdHwBG,27,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.775,0.418,0.396,0.0,0.257,0.419
35,3gKvDIkVfnVUaml9MjOZsX,26,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.841,0.609,0.103,0.0,0.097,0.81
36,0ejxid2nV1DsBbFtzS1GNZ,20,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.791,0.741,0.0446,0.000117,0.165,0.267
37,0tMWgsyZpCv1HhNR9sZxWe,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.7,0.766,0.0409,0.00186,0.406,0.607
38,1uGOr4x8jxiVDFJe16JpIM,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.678,0.502,0.554,0.626,0.335,0.106
39,2lhG6XGgofDm7tqoCXgUjE,22,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.586,0.669,0.0525,0.00774,0.139,0.395
40,2VO6eCysjYU4opjZ9c8Vpg,41,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.721,0.642,0.646,1.45e-05,0.104,0.534
41,1foqd0uIrJg2HZYxTXPEM8,27,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.642,0.511,0.108,0.0,0.234,0.463
42,3obxOEKgJEDv0srjMuqlcH,16,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.707,0.742,0.373,0.0,0.162,0.841
43,2tWFQujrrU9UCDdkOTnqwr,30,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.352,0.481,0.459,0.005,0.127,0.0909
44,1eCtqVLTiNXOIelAyg7RqA,24,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.688,0.57,0.0894,0.0,0.198,0.158
45,3LoPklEXqT6iCQDQslGWDW,27,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.627,0.587,0.304,0.0,0.074,0.358
46,2yghtv6CfJ2cWTDu4wDvbH,36,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.686,0.753,0.396,0.0,0.303,0.85
47,1gwcz7W3VgOYKlIdTykPhy,50,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.626,0.604,0.473,0.00534,0.211,0.36
48,5PSWmQpJrYFZBBehU0v09E,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.618,0.52,0.381,0.00201,0.262,0.29
49,2ci2ipjDhLoRbEzVK98Sqc,28,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.517,0.54,0.722,0.0106,0.138,0.331
50,5bTlnbINXYTZc0gBZOjKaT,24,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.725,0.431,0.185,0.684,0.209,0.294
51,2GM8mbMtFaxX9QlXncG0Rn,39,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.715,0.769,0.266,0.000118,0.0865,0.141
52,6CcNiFABy6hcoLfTF52XHG,40,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.359,0.54,0.257,2.18e-05,0.118,0.213
53,3eBhdxzIt6VcPVexAA68QT,34,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.563,0.869,0.00947,0.0,0.422,0.523
54,4GYqfjLLISwlgJOj6gRPZ2,36,37i9dQZF1DWZuIX5Q3yUjF,anima R&B,0.722,0.295,0.666,0.0,0.116,0.171
55,4O3sAZoZDIhNRcfHNuU4Ps,71,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.737,0.726,0.0261,0.0,0.111,0.564
56,5OaBhC8NjdqDhHF9I6r9lS,60,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.417,0.626,0.218,0.0,0.0805,0.144
57,05G23JkXHRv3NJ9hENaafi,59,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.435,0.578,0.275,0.0,0.158,0.147
58,5LZVK19ieaV8Mk9FsqTL3F,68,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.713,0.902,0.0493,0.0,0.0781,0.72
59,3hV8uIYz5D5orhpgqixZHj,63,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.567,0.678,0.00385,3.06e-05,0.232,0.198
60,6Ahg1hncxUdK0ICqU03BCu,71,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.623,0.663,0.0624,4.49e-06,0.0922,0.346
61,1qMx707PFdFXdwLvcUTNz3,63,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.568,0.678,0.428,0.0,0.107,0.241
62,2dSimaa1gqyr0U0il3gMmd,56,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.414,0.434,0.882,4.58e-06,0.106,0.213
63,4wygbO6TTzMIy745rxcmdT,55,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.55,0.612,0.0693,0.0,0.0907,0.293
64,4zb0g3sxejRXrx3SPVcOHU,43,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.497,0.796,0.281,0.0,0.107,0.456
65,7Imr3iWPjlPs208jw92W5J,42,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.534,0.523,0.366,0.0,0.116,0.246
66,0WBg2If3H9nN9RFl2xO2SZ,67,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.459,0.696,0.126,0.0,0.198,0.422
67,6Vw7SyOg1BcWvGpyPzWgEa,64,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.672,0.799,0.00649,0.0,0.0694,0.917
68,0pVSpAnjpnqywmPZnOISiv,57,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.457,0.523,0.606,6.43e-06,0.103,0.376
69,42QwfNehRxZzLhQCh7Jfkr,40,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.443,0.444,0.704,1.9e-06,0.11,0.219
70,15RRpHBNzv0gvjIry4jyOs,64,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.466,0.509,0.2,0.0,0.0872,0.342
71,6bMfEx9nIYsmFjiJl6P9NY,52,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.633,0.532,0.847,0.0,0.101,0.317
72,0LcyAWgNU4vk3Sn1DNtifk,56,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.545,0.709,0.229,0.0,0.0866,0.418
73,7wQ9SAdzNgJ7dR1mXQiYfF,51,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.51,0.733,0.0396,0.0,0.154,0.372
74,5jbljhnrUPo1kzJXkyoOm0,50,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.664,0.28,0.729,2.24e-05,0.1,0.155
75,7LYUIppHHkuKeIyfWwUEvj,56,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.537,0.387,0.752,0.00146,0.115,0.281
76,3R8BUVpkyfkDBeXQAFH1mw,51,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.322,0.175,0.727,3.67e-05,0.121,0.135
77,5ZODincIREhQ6RYnoJdXNd,50,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.616,0.306,0.43,0.0,0.133,0.305
78,3sc9YIcDSPCXsQ0zzX3JLW,65,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.481,0.391,0.191,9.64e-06,0.201,0.357
79,50SlDRnQ3hqXleFQTSTgid,51,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.52,0.685,0.0564,0.0,0.0993,0.483
80,3tzjCVLS3cs28nkeKPTeNT,47,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.685,0.762,0.00255,0.0,0.103,0.647
81,1MHJZhEo79mKEK349W188E,50,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.498,0.682,0.271,1.08e-06,0.0965,0.366
82,6eLBzWfMCfir6mOvBQfrrr,54,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.651,0.281,0.366,7.53e-05,0.0527,0.663
83,3lhFm6HKnGJoLfYbmWntfm,47,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.414,0.515,0.253,0.0,0.089,0.215
84,3L1uLi5dUwHXyPr1qdFTOS,53,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.677,0.677,0.137,0.0,0.0731,0.251
85,242fdwNbwYn2MAnKTD7Xcl,53,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.701,0.507,0.245,0.0,0.106,0.714
86,6SZMYfcEOgv7a7fhArmrQQ,52,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.586,0.625,0.153,0.0,0.132,0.493
87,7sh95K3HXkne9mVYDOIRWs,61,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.547,0.888,0.00962,9.75e-06,0.187,0.275
88,0pFjYM7JdNJhjuooMgesks,64,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.472,0.293,0.876,0.0,0.0972,0.379
89,35QutYlXHDefIzlO4GjXjk,51,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.394,0.794,0.272,0.0,0.103,0.585
90,3E1FgPTXX203rgBTD5nlKF,67,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.685,0.764,0.45,0.0,0.227,0.315
91,6sLBJkMyZIkGevtpYgeotT,64,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.487,0.465,0.341,0.0,0.111,0.288
92,1Kfzmp5K4glWRKzsyQL9pI,54,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.617,0.64,0.182,0.0,0.113,0.231
93,2cf1g08CvDuhwXFqxjetQi,63,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.442,0.557,0.357,0.0,0.11,0.124
94,1of8D9YF8T2nkLuk30JZNX,56,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.721,0.596,0.229,0.0,0.193,0.434
95,2tVNMtgZ2CQpTx7vgcuTkL,58,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.695,0.708,0.182,0.0,0.0462,0.599
96,2I5W8kZfEqNhKspk7Ot6Gb,48,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.597,0.858,0.0107,0.0,0.0938,0.378
97,6iLvjH0HEU71q31DAfKt10,51,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.498,0.641,0.376,0.0,0.195,0.196
98,71r3UlkV7sWvUYjas5paqi,70,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.617,0.916,0.123,0.0,0.183,0.552
99,2hfBefasNaEEgnxD4Pdsar,58,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.617,0.42,0.221,0.000576,0.0973,0.174
100,0XRxwt5AoIFG0cIfRnb2f2,55,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.529,0.427,0.724,0.0,0.144,0.492
101,4WMMIrXdbO5WoOAFqbYnTx,55,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.513,0.773,0.187,3.17e-06,0.151,0.545
102,6t4XT3FQGdB7EjqvfAahNx,55,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.479,0.404,0.757,0.0,0.0966,0.495
103,7AKMq2HTg8FQs9LE0v9uoy,68,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.545,0.545,0.807,1.19e-05,0.114,0.244
104,4Z43nMEiOiNeDrqu2BN0JD,58,37i9dQZF1DWTbGYZ9Pq4TH,Amore Davvero,0.491,0.776,0.0907,0.0,0.111,0.626
105,6j1ocCw7gfXPFpp9j8GJRt,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.645,0.402,0.0859,1.25e-06,0.0532,0.559
106,4gjmX7aKN7tVt3eqi4aP9P,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.508,0.708,0.586,0.0,0.105,0.875
107,0eyUA8u50yg6iCiwG0vJQl,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.482,0.834,0.306,0.0,0.158,0.642
108,0LtW3MVVagosqQYDq8ClZe,49,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.651,0.655,0.631,0.0,0.513,0.511
109,0bcrOUFQTXyJCC1lT2xfWI,48,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.473,0.603,0.185,9.24e-05,0.566,0.352
110,5NzWbTJOakrvq3g83UoD25,51,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.708,0.462,0.376,6.34e-06,0.237,0.537
111,2pWzPQ2lhuEE2sb3aPKMHX,57,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.591,0.379,0.069,1.98e-05,0.0923,0.49
112,2kPdlregZpKviUqQm4W2AZ,47,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.581,0.678,0.168,0.0,0.117,0.75
113,1HVMNGm6RhLKbqRl0cQa3A,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.559,0.732,0.158,0.0,0.134,0.563
114,4X6vqZgHpqjWAgIfBaE5q5,55,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.592,0.832,0.215,0.0,0.111,0.775
115,36XPOeckJ4lrFDLNZI8qwF,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.293,0.657,0.644,0.0,0.972,0.356
116,135nZjycUXnXt56lRaybXp,47,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.732,0.688,0.122,1.8e-05,0.143,0.849
117,5BTBBUwbXB7AVTUd5maNee,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.45,0.567,0.765,0.0,0.114,0.152
118,1WrT3pRtE32H2lyLPQFJq1,47,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.583,0.669,0.362,4.08e-06,0.313,0.546
119,0O7KQqwVlMvptBVJMbzCHv,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.479,0.322,0.538,0.0,0.126,0.22
120,3Qjr2mNDOn24M4Y50hR9hJ,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.547,0.539,0.117,0.0,0.357,0.775
121,7tPbC6Z5Sjjyc3QUMNqwuX,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.564,0.848,0.288,0.0,0.0993,0.734
122,6DW6aDnyAJW38E54i80m3q,52,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.684,0.415,0.293,0.0,0.087,0.392
123,35v78oXDzcYDtPWrPsSdYj,48,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.717,0.736,0.109,7.01e-06,0.344,0.806
124,2T2t1DXwzdilKF3BQPHREo,58,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.31,0.137,0.731,0.000254,0.429,0.112
125,57J7lg7C1IZRxvA13J1nhw,51,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.466,0.285,0.755,1.07e-05,0.144,0.231
126,0fHoky7DVJyQOd9SGOrSdr,51,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.78,0.863,0.172,0.0,0.0568,0.596
127,6fB3Wy1x9EdhfFwqy8lJcZ,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.554,0.869,0.209,0.0,0.0495,0.718
128,1kc8vFipscBShNDVWoCTUY,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.66,0.666,0.304,0.00566,0.191,0.56
129,5QKRTdqD7dgOIWMYXUmD6J,55,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.394,0.533,0.474,1.42e-06,0.19,0.422
130,4oMz10yoTbd1Xabgl7D1js,42,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.5,0.473,0.407,5.93e-05,0.11,0.233
131,0SWD1ivKy2Abg0OHikKpVw,41,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.404,0.376,0.65,0.0,0.086,0.25
132,2w2VPjwO34HBcWGMejcFAA,55,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.459,0.251,0.672,1.26e-06,0.054,0.263
133,6WzcFm75LGG797pWdgputo,44,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.58,0.188,0.755,0.000102,0.0541,0.136
134,6Pm5m45fMlLOJ8pKBHKzSc,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.776,0.537,0.145,5.76e-06,0.0887,0.677
135,775TBYxz24h0wNkxDlfzp5,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.654,0.644,0.298,1.33e-06,0.301,0.657
136,2g3wyAWIAvmjfZ8K6Jb4Zn,54,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.666,0.515,0.0654,0.0152,0.0687,0.687
137,172A6gbsmyhqcJzzQDUMG5,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.781,0.738,0.0196,0.0,0.36,0.741
138,4JFVL3OMGu4hVkLCTOQk8j,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.681,0.903,0.163,5.64e-05,0.0629,0.862
139,5L4U3XOgp8QUG5bSRtTm2y,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.439,0.879,0.00131,1.26e-05,0.0364,0.678
140,2gq6d9KkrE4RLkjWa3TMVu,52,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.459,0.424,0.261,0.0,0.115,0.183
141,3nMQMdlNAlPJVwJ6frem76,45,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.643,0.779,0.58,0.0,0.187,0.684
142,7lhMwmewNFbRl8EuVZ9eFb,59,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.689,0.533,0.577,2.4e-05,0.262,0.367
143,1QWjTYGEsu3WPcDjzPBWjC,40,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.579,0.412,0.802,1.49e-05,0.0669,0.26
144,2NR0U5CkpEoV68zlNHtOiJ,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.35,0.199,0.824,0.0057,0.114,0.178
145,6b3QzFpktM9iBopYOneBTo,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.672,0.545,0.652,6.75e-05,0.0545,0.533
146,6fLutWYQE6b4hi4evACwwa,56,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.645,0.289,0.386,0.00157,0.0854,0.47
147,6HYm04mKq02OtLMf6sGEFR,58,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.413,0.142,0.759,3.19e-06,0.142,0.164
148,5ZODincIREhQ6RYnoJdXNd,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.616,0.306,0.43,0.0,0.133,0.305
149,4NZwbsmOdKpyxbkeFm69pI,49,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.561,0.658,0.211,0.0,0.0953,0.379
150,7ChPpJadhPshIgHtk9Urnt,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.724,0.587,0.0357,6.15e-06,0.163,0.837
151,0xZGPXJ0vzeWIcVlwI4jY8,47,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.727,0.816,0.301,0.0,0.594,0.623
152,5aqLXmh8SpcmR21finoww3,51,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.458,0.66,0.154,4.45e-05,0.381,0.959
153,4E5V1eKWJSmI3kNLjyxmny,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.515,0.743,0.292,0.00634,0.193,0.432
154,42FUNUTTu4dhDhca834rd6,47,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.784,0.718,0.0691,9.91e-06,0.571,0.934
155,7bcHU50mENL3al5DhEJc7J,52,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.669,0.665,0.107,6.12e-05,0.0704,0.887
156,7uQuSHXICONzPv91hqMBmf,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.655,0.443,0.428,3.61e-05,0.0363,0.745
157,5PXaja7dpezSS8nSDsyfb7,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.659,0.72,0.013,0.0,0.311,0.57
158,5YO49mM0oCaAeU6y4Hwziw,41,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.501,0.508,0.694,0.0,0.108,0.276
159,3jha4vqHSIA88UkvXVTMxT,44,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.404,0.598,0.319,0.0,0.12,0.238
160,2TRcaf9JMAzMifZ6LcVCmC,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.507,0.272,0.677,0.0171,0.127,0.362
161,6jJyD8pUBYpBCGiUpTLaOd,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.579,0.6,0.295,0.0,0.177,0.465
162,14K0I2XngCqxazt1EfJkZj,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.644,0.72,0.286,0.0,0.132,0.711
163,5HAri7dfAKqA7vTAt8vwMB,41,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.839,0.902,0.14,0.00363,0.321,0.857
164,18tm5JUv0wMllGkoHMAdnL,45,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.424,0.752,0.648,0.0,0.669,0.577
